date_qtr,asced3_code,lfs_status,sex,weight_sum,n
01/06/2019,613,1,1,297340.8538,791
01/06/2019,613,1,2,241990.5053,671
01/06/2019,613,2,1,33357.96476,93
01/06/2019,613,2,2,21286.95353,66
01/06/2019,613,3,1,179096.5906,503
01/06/2019,613,3,2,263085.1358,707
01/06/2019,621,1,1,549458.5653,1468
01/06/2019,621,1,2,463899.0949,1241
01/06/2019,621,2,1,59444.90298,168
01/06/2019,621,2,2,30746.61256,94
01/06/2019,621,3,1,427574.7428,1189
01/06/2019,621,3,2,729344.9405,2039
01/06/2019,622,1,1,146600.5223,382
01/06/2019,622,1,2,95185.06944,254
01/06/2019,622,2,1,16647.5546,45
01/06/2019,622,2,2,17712.42337,48
01/06/2019,622,3,1,231524.5797,656
01/06/2019,622,3,2,329142.7563,871
01/06/2019,623,1,1,86970.88415,226
01/06/2019,623,1,2,48100.78811,131
01/06/2019,623,2,1,8347.122738,29
01/06/2019,623,2,2,5708.889769,17
01/06/2019,623,3,1,297467.2133,830
01/06/2019,623,3,2,428702.5889,1147
01/07/2019,100,1,1,NA,NA
01/07/2019,100,1,2,NA,NA
01/07/2019,100,2,2,NA,NA
01/07/2019,100,3,1,NA,NA
01/07/2019,110,1,1,97499.80962,251
01/07/2019,110,1,2,69184.01233,186
01/07/2019,110,2,1,NA,NA
01/07/2019,110,2,2,NA,NA
01/07/2019,110,3,1,16355.14098,49
01/07/2019,110,3,2,15633.46195,41
01/07/2019,111,1,1,NA,NA
01/07/2019,111,1,2,NA,NA
01/07/2019,111,2,2,NA,NA
01/07/2019,111,3,2,NA,NA
01/07/2019,114,1,1,7269.398567,21
01/07/2019,114,1,2,5278.671085,15
01/07/2019,114,3,1,NA,NA
01/07/2019,114,3,2,NA,NA
01/07/2019,120,1,1,440740.8039,1082
01/07/2019,120,1,2,440495.4743,1047
01/07/2019,120,2,1,11782.83959,35
01/07/2019,120,2,2,18082.66217,49
01/07/2019,120,3,1,70904.20853,189
01/07/2019,120,3,2,110700.3948,286
01/07/2019,200,3,1,NA,NA
01/07/2019,200,3,2,NA,NA
01/07/2019,211,1,1,136406.55,339
01/07/2019,211,1,2,208108.0583,508
01/07/2019,211,2,1,4971.319263,11
01/07/2019,211,2,2,6324.562465,16
01/07/2019,211,3,1,45229.01841,118
01/07/2019,211,3,2,72076.24253,190
01/07/2019,221,1,1,34274.71025,97
01/07/2019,221,1,2,53339.28493,136
01/07/2019,221,2,1,NA,NA
01/07/2019,221,2,2,NA,NA
01/07/2019,221,3,1,9078.768443,23
01/07/2019,221,3,2,13890.84403,39
01/07/2019,310,1,1,1292863.526,3114
01/07/2019,310,1,2,1488239.619,3613
01/07/2019,310,2,1,44876.99395,115
01/07/2019,310,2,2,57419.57284,132
01/07/2019,310,3,1,266023.3681,716
01/07/2019,310,3,2,457385.446,1200
01/07/2019,400,1,1,33881.36683,88
01/07/2019,400,1,2,25033.34067,64
01/07/2019,400,2,1,NA,NA
01/07/2019,400,2,2,NA,NA
01/07/2019,400,3,1,58229.09205,141
01/07/2019,400,3,2,71506.62114,177
01/07/2019,411,1,1,200458.1861,514
01/07/2019,411,1,2,231620.5733,580
01/07/2019,411,2,1,5307.793622,12
01/07/2019,411,2,2,6024.581618,14
01/07/2019,411,3,1,60395.64135,178
01/07/2019,411,3,2,92273.86136,267
01/07/2019,413,1,1,10356.5306,24
01/07/2019,413,1,2,7428.700392,17
01/07/2019,413,2,1,NA,NA
01/07/2019,413,3,1,6053.695256,13
01/07/2019,413,3,2,NA,NA
01/07/2019,421,1,1,387726.7942,936
01/07/2019,421,1,2,488388.6986,1192
01/07/2019,421,2,1,20135.02308,43
01/07/2019,421,2,2,26779.21681,62
01/07/2019,421,3,1,54078.50357,157
01/07/2019,421,3,2,166565.1654,424
01/07/2019,500,1,1,NA,NA
01/07/2019,500,1,2,NA,NA
01/07/2019,500,2,1,NA,NA
01/07/2019,500,2,2,NA,NA
01/07/2019,500,3,1,NA,NA
01/07/2019,500,3,2,6947.071801,17
01/07/2019,510,1,1,NA,NA
01/07/2019,510,1,2,NA,NA
01/07/2019,510,3,1,NA,NA
01/07/2019,510,3,2,NA,NA
01/07/2019,511,1,1,334784.695,870
01/07/2019,511,1,2,320182.3659,825
01/07/2019,511,2,1,13185.81765,34
01/07/2019,511,2,2,16168.47865,42
01/07/2019,511,3,1,54224.70817,138
01/07/2019,511,3,2,124520.3886,320
01/07/2019,514,1,1,1316135.495,3467
01/07/2019,514,1,2,524217.4089,1337
01/07/2019,514,2,1,52759.48867,146
01/07/2019,514,2,2,36270.88555,101
01/07/2019,514,3,1,461253.2063,1270
01/07/2019,514,3,2,243431.3234,628
01/07/2019,520,1,1,NA,NA
01/07/2019,520,1,2,NA,NA
01/07/2019,520,3,1,NA,NA
01/07/2019,520,3,2,NA,NA
01/07/2019,521,1,1,3606.600831,11
01/07/2019,521,1,2,4498.605243,11
01/07/2019,521,2,1,NA,NA
01/07/2019,521,2,2,NA,NA
01/07/2019,521,3,1,NA,NA
01/07/2019,521,3,2,9147.622159,25
01/07/2019,524,1,1,NA,NA
01/07/2019,524,1,2,NA,NA
01/07/2019,524,2,1,NA,NA
01/07/2019,524,3,1,NA,NA
01/07/2019,524,3,2,5223.182651,14
01/07/2019,611,1,1,1192847.03,2957
01/07/2019,611,1,2,1130943.991,2809
01/07/2019,611,2,1,81322.65804,235
01/07/2019,611,2,2,72450.38394,210
01/07/2019,611,3,1,432223.7136,1202
01/07/2019,611,3,2,623608.8212,1633
01/07/2019,613,1,1,294277.1992,796
01/07/2019,613,1,2,247941.1276,693
01/07/2019,613,2,1,33256.11708,95
01/07/2019,613,2,2,20729.89032,60
01/07/2019,613,3,1,173213.2558,502
01/07/2019,613,3,2,241199.1332,673
01/07/2019,621,1,1,562757.4477,1514
01/07/2019,621,1,2,468683.7611,1263
01/07/2019,621,2,1,58035.76453,167
01/07/2019,621,2,2,32470.32359,100
01/07/2019,621,3,1,450354.1904,1239
01/07/2019,621,3,2,746579.0111,2039
01/07/2019,622,1,1,154357.674,406
01/07/2019,622,1,2,91839.57855,252
01/07/2019,622,2,1,19604.19548,63
01/07/2019,622,2,2,17752.70376,48
01/07/2019,622,3,1,225396.4457,640
01/07/2019,622,3,2,344796.6167,931
01/07/2019,623,1,1,82182.3866,230
01/07/2019,623,1,2,45951.58217,126
01/07/2019,623,2,1,11447.3435,33
01/07/2019,623,2,2,4019.462285,17
01/07/2019,623,3,1,301479.2814,828
01/07/2019,623,3,2,436230.0026,1153
01/08/2019,100,1,1,NA,NA
01/08/2019,100,1,2,NA,NA
01/08/2019,100,3,1,NA,NA
01/08/2019,110,1,1,107492.2494,271
01/08/2019,110,1,2,69970.34329,189
01/08/2019,110,2,1,NA,NA
01/08/2019,110,2,2,NA,NA
01/08/2019,110,3,1,17746.08824,54
01/08/2019,110,3,2,18806.52938,46
01/08/2019,111,1,1,NA,NA
01/08/2019,111,1,2,NA,NA
01/08/2019,111,3,2,NA,NA
01/08/2019,114,1,1,9134.021027,25
01/08/2019,114,1,2,5048.892135,15
01/08/2019,114,3,1,NA,NA
01/08/2019,114,3,2,NA,NA
01/08/2019,120,1,1,464954.4074,1120
01/08/2019,120,1,2,452430.8947,1094
01/08/2019,120,2,1,14611.4771,38
01/08/2019,120,2,2,19792.21068,51
01/08/2019,120,3,1,69683.37765,189
01/08/2019,120,3,2,118120.6134,301
01/08/2019,200,1,1,NA,NA
01/08/2019,200,1,2,NA,NA
01/08/2019,200,3,1,NA,NA
01/08/2019,211,1,1,139338.9494,340
01/08/2019,211,1,2,216365.6313,529
01/08/2019,211,2,1,NA,NA
01/08/2019,211,2,2,NA,NA
01/08/2019,211,3,1,44202.45769,122
01/08/2019,211,3,2,70181.0713,184
01/08/2019,221,1,1,32411.54136,88
01/08/2019,221,1,2,57932.7837,146
01/08/2019,221,2,1,NA,NA
01/08/2019,221,2,2,NA,NA
01/08/2019,221,3,1,10610.96599,30
01/08/2019,221,3,2,13527.77588,39
01/08/2019,310,1,1,1282491.184,3061
01/08/2019,310,1,2,1524306.709,3677
01/08/2019,310,2,1,48899.83439,121
01/08/2019,310,2,2,58725.08499,140
01/08/2019,310,3,1,272748.6576,717
01/08/2019,310,3,2,465182.6696,1186
01/08/2019,400,1,1,32294.98733,82
01/08/2019,400,1,2,24814.16507,62
01/08/2019,400,2,2,NA,NA
01/08/2019,400,3,1,57565.65954,137
01/08/2019,400,3,2,69057.40625,174
01/08/2019,411,1,1,212129.3046,551
01/08/2019,411,1,2,218489.5283,545
01/08/2019,411,2,1,6166.951895,15
01/08/2019,411,2,2,9788.914478,22
01/08/2019,411,3,1,60003.45674,176
01/08/2019,411,3,2,96631.48911,264
01/08/2019,413,1,1,15332.76398,30
01/08/2019,413,1,2,7945.365877,20
01/08/2019,413,3,1,4900.694895,11
01/08/2019,413,3,2,NA,NA
01/08/2019,421,1,1,405106.2352,966
01/08/2019,421,1,2,507349.1919,1214
01/08/2019,421,2,1,21819.53451,48
01/08/2019,421,2,2,19507.21021,50
01/08/2019,421,3,1,48516.69995,132
01/08/2019,421,3,2,154272.5889,379
01/08/2019,500,1,1,NA,NA
01/08/2019,500,1,2,NA,NA
01/08/2019,500,2,1,NA,NA
01/08/2019,500,2,2,NA,NA
01/08/2019,500,3,1,NA,NA
01/08/2019,500,3,2,7173.007095,18
01/08/2019,510,1,1,NA,NA
01/08/2019,510,1,2,NA,NA
01/08/2019,510,2,1,NA,NA
01/08/2019,510,3,1,3224.366231,10
01/08/2019,510,3,2,NA,NA
01/08/2019,511,1,1,343964.493,875
01/08/2019,511,1,2,321029.1392,804
01/08/2019,511,2,1,11988.03244,28
01/08/2019,511,2,2,20201.7923,47
01/08/2019,511,3,1,53326.80729,129
01/08/2019,511,3,2,123067.2043,317
01/08/2019,514,1,1,1302999.295,3416
01/08/2019,514,1,2,526484.3957,1336
01/08/2019,514,2,1,52044.03363,154
01/08/2019,514,2,2,34607.4236,89
01/08/2019,514,3,1,473269.4801,1290
01/08/2019,514,3,2,242759.7982,597
01/08/2019,520,1,2,NA,NA
01/08/2019,520,3,1,NA,NA
01/08/2019,520,3,2,NA,NA
01/08/2019,521,1,1,4985.034972,14
01/08/2019,521,1,2,6049.537719,15
01/08/2019,521,2,1,NA,NA
01/08/2019,521,2,2,NA,NA
01/08/2019,521,3,1,NA,NA
01/08/2019,521,3,2,9317.266979,23
01/08/2019,524,1,1,NA,NA
01/08/2019,524,1,2,NA,NA
01/08/2019,524,2,1,NA,NA
01/08/2019,524,2,2,NA,NA
01/08/2019,524,3,1,NA,NA
01/08/2019,524,3,2,4466.77373,12
01/08/2019,611,1,1,1169991.685,2883
01/08/2019,611,1,2,1100062.169,2709
01/08/2019,611,2,1,85208.1067,250
01/08/2019,611,2,2,66688.93039,194
01/08/2019,611,3,1,441185.1064,1200
01/08/2019,611,3,2,657689.0678,1725
01/08/2019,613,1,1,286628.7638,761
01/08/2019,613,1,2,233811.1005,645
01/08/2019,613,2,1,30462.8104,87
01/08/2019,613,2,2,18058.27532,56
01/08/2019,613,3,1,172962.9865,504
01/08/2019,613,3,2,244406.1726,680
01/08/2019,621,1,1,525198.7938,1375
01/08/2019,621,1,2,463835.271,1223
01/08/2019,621,2,1,58071.96314,160
01/08/2019,621,2,2,40029.9996,111
01/08/2019,621,3,1,448809.7923,1254
01/08/2019,621,3,2,736595.4925,2018
01/08/2019,622,1,1,152951.3261,394
01/08/2019,622,1,2,87273.06314,240
01/08/2019,622,2,1,21462.76714,62
01/08/2019,622,2,2,19209.08876,49
01/08/2019,622,3,1,236017.9476,680
01/08/2019,622,3,2,337091.1331,937
01/08/2019,623,1,1,83445.4417,213
01/08/2019,623,1,2,47894.77173,133
01/08/2019,623,2,1,12251.85059,36
01/08/2019,623,2,2,6117.991682,24
01/08/2019,623,3,1,303508.1271,824
01/08/2019,623,3,2,434690.3804,1143
01/09/2019,100,1,1,NA,NA
01/09/2019,100,1,2,NA,NA
01/09/2019,100,3,1,NA,NA
01/09/2019,100,3,2,NA,NA
01/09/2019,110,1,1,105183.9338,269
01/09/2019,110,1,2,74053.21613,184
01/09/2019,110,2,1,NA,NA
01/09/2019,110,2,2,NA,NA
01/09/2019,110,3,1,16273.64328,49
01/09/2019,110,3,2,14636.89887,42
01/09/2019,111,1,1,NA,NA
01/09/2019,111,1,2,NA,NA
01/09/2019,111,3,1,NA,NA
01/09/2019,111,3,2,NA,NA
01/09/2019,114,1,1,8235.162723,25
01/09/2019,114,1,2,4375.012433,12
01/09/2019,114,3,1,NA,NA
01/09/2019,114,3,2,NA,NA
01/09/2019,120,1,1,465824.6975,1119
01/09/2019,120,1,2,442450.4022,1077
01/09/2019,120,2,1,13446.03517,35
01/09/2019,120,2,2,21570.89121,59
01/09/2019,120,3,1,70780.44939,190
01/09/2019,120,3,2,109860.4329,274
01/09/2019,200,1,1,NA,NA
01/09/2019,200,1,2,NA,NA
01/09/2019,200,3,1,NA,NA
01/09/2019,200,3,2,NA,NA
01/09/2019,211,1,1,140777.7024,344
01/09/2019,211,1,2,211687.5598,518
01/09/2019,211,2,1,NA,NA
01/09/2019,211,2,2,NA,NA
01/09/2019,211,3,1,40723.9054,108
01/09/2019,211,3,2,74878.1093,198
01/09/2019,221,1,1,34366.6586,97
01/09/2019,221,1,2,57204.67875,150
01/09/2019,221,2,1,NA,NA
01/09/2019,221,2,2,NA,NA
01/09/2019,221,3,1,10492.59296,28
01/09/2019,221,3,2,13673.87342,36
01/09/2019,310,1,1,1264320.445,3072
01/09/2019,310,1,2,1551237.168,3788
01/09/2019,310,2,1,38481.21923,106
01/09/2019,310,2,2,52313.02811,133
01/09/2019,310,3,1,268377.9677,735
01/09/2019,310,3,2,465047.65,1196
01/09/2019,400,1,1,27994.23332,77
01/09/2019,400,1,2,23481.74622,60
01/09/2019,400,2,1,NA,NA
01/09/2019,400,3,1,59589.40244,145
01/09/2019,400,3,2,74522.2901,186
01/09/2019,411,1,1,214798.8512,556
01/09/2019,411,1,2,219371.8617,550
01/09/2019,411,2,1,5205.157577,15
01/09/2019,411,2,2,5601.662235,15
01/09/2019,411,3,1,67288.36411,192
01/09/2019,411,3,2,93731.90573,253
01/09/2019,413,1,1,14337.69593,29
01/09/2019,413,1,2,7850.717111,18
01/09/2019,413,3,1,4692.82413,12
01/09/2019,413,3,2,NA,NA
01/09/2019,421,1,1,407071.3049,1000
01/09/2019,421,1,2,509032.9108,1217
01/09/2019,421,2,1,21242.91153,44
01/09/2019,421,2,2,17188.76639,45
01/09/2019,421,3,1,53271.56193,131
01/09/2019,421,3,2,158395.8916,393
01/09/2019,500,1,1,NA,NA
01/09/2019,500,1,2,NA,NA
01/09/2019,500,2,1,NA,NA
01/09/2019,500,3,1,NA,NA
01/09/2019,500,3,2,8545.749079,21
01/09/2019,510,1,1,NA,NA
01/09/2019,510,1,2,NA,NA
01/09/2019,510,2,1,NA,NA
01/09/2019,510,2,2,NA,NA
01/09/2019,510,3,1,3720.975096,11
01/09/2019,510,3,2,NA,NA
01/09/2019,511,1,1,355133.1365,883
01/09/2019,511,1,2,327896.878,821
01/09/2019,511,2,1,13558.14947,34
01/09/2019,511,2,2,15421.92714,36
01/09/2019,511,3,1,53924.44028,139
01/09/2019,511,3,2,124743.6181,320
01/09/2019,514,1,1,1319622.516,3419
01/09/2019,514,1,2,523776.6502,1341
01/09/2019,514,2,1,57372.55213,152
01/09/2019,514,2,2,35168.86347,84
01/09/2019,514,3,1,466936.2606,1268
01/09/2019,514,3,2,248427.0267,626
01/09/2019,520,1,2,NA,NA
01/09/2019,520,3,1,NA,NA
01/09/2019,520,3,2,NA,NA
01/09/2019,521,1,1,6566.258742,15
01/09/2019,521,1,2,4534.068781,11
01/09/2019,521,2,1,NA,NA
01/09/2019,521,2,2,NA,NA
01/09/2019,521,3,1,NA,NA
01/09/2019,521,3,2,9414.056632,24
01/09/2019,524,1,1,NA,NA
01/09/2019,524,1,2,NA,NA
01/09/2019,524,2,1,NA,NA
01/09/2019,524,2,2,NA,NA
01/09/2019,524,3,1,NA,NA
01/09/2019,524,3,2,NA,NA
01/09/2019,611,1,1,1192094.958,2941
01/09/2019,611,1,2,1145581.954,2791
01/09/2019,611,2,1,86543.65035,243
01/09/2019,611,2,2,68816.62742,206
01/09/2019,611,3,1,439259.2439,1209
01/09/2019,611,3,2,649785.4238,1701
01/09/2019,613,1,1,276247.0605,750
01/09/2019,613,1,2,228909.4759,640
01/09/2019,613,2,1,33872.44373,97
01/09/2019,613,2,2,15879.69925,46
01/09/2019,613,3,1,180351.1633,515
01/09/2019,613,3,2,247938.1088,692
01/09/2019,621,1,1,512759.8988,1378
01/09/2019,621,1,2,459419.4453,1219
01/09/2019,621,2,1,62189.89695,169
01/09/2019,621,2,2,35706.67411,101
01/09/2019,621,3,1,442383.1209,1216
01/09/2019,621,3,2,717886.4861,1982
01/09/2019,622,1,1,152137.2364,400
01/09/2019,622,1,2,92386.59518,248
01/09/2019,622,2,1,20950.20807,57
01/09/2019,622,2,2,18469.46172,49
01/09/2019,622,3,1,236794.2223,685
01/09/2019,622,3,2,341830.227,928
01/09/2019,623,1,1,87412.87741,235
01/09/2019,623,1,2,47734.41031,130
01/09/2019,623,2,1,12734.65129,33
01/09/2019,623,2,2,8664.782401,30
01/09/2019,623,3,1,312425.6051,872
01/09/2019,623,3,2,433095.2194,1144
01/10/2019,100,1,1,NA,NA
01/10/2019,100,1,2,NA,NA
01/10/2019,100,3,1,NA,NA
01/10/2019,100,3,2,NA,NA
01/10/2019,110,1,1,105191.4663,270
01/10/2019,110,1,2,75541.33848,191
01/10/2019,110,2,1,NA,NA
01/10/2019,110,2,2,NA,NA
01/10/2019,110,3,1,20062.77804,62
01/10/2019,110,3,2,14376.55777,42
01/10/2019,111,1,1,NA,NA
01/10/2019,111,1,2,NA,NA
01/10/2019,111,3,1,NA,NA
01/10/2019,111,3,2,NA,NA
01/10/2019,114,1,1,7068.728824,20
01/10/2019,114,1,2,3202.659863,12
01/10/2019,114,3,1,NA,NA
01/10/2019,114,3,2,NA,NA
01/10/2019,120,1,1,467237.8379,1156
01/10/2019,120,1,2,441597.436,1078
01/10/2019,120,2,1,16904.07066,37
01/10/2019,120,2,2,20477.85539,47
01/10/2019,120,3,1,74264.99826,203
01/10/2019,120,3,2,117968.2776,318
01/10/2019,200,1,1,NA,NA
01/10/2019,200,1,2,NA,NA
01/10/2019,200,2,2,NA,NA
01/10/2019,200,3,1,NA,NA
01/10/2019,200,3,2,NA,NA
01/10/2019,211,1,1,135384.1701,356
01/10/2019,211,1,2,211250.9024,530
01/10/2019,211,2,1,5992.196884,12
01/10/2019,211,2,2,NA,NA
01/10/2019,211,3,1,41954.28609,113
01/10/2019,211,3,2,76918.16278,207
01/10/2019,221,1,1,33863.5181,93
01/10/2019,221,1,2,57966.35518,150
01/10/2019,221,2,1,NA,NA
01/10/2019,221,2,2,NA,NA
01/10/2019,221,3,1,10636.10045,27
01/10/2019,221,3,2,17247.19664,46
01/10/2019,310,1,1,1257943.858,3096
01/10/2019,310,1,2,1543785.909,3781
01/10/2019,310,2,1,32007.30181,87
01/10/2019,310,2,2,43665.79249,110
01/10/2019,310,3,1,279859.8492,757
01/10/2019,310,3,2,477235.0099,1265
01/10/2019,400,1,1,29724.19362,77
01/10/2019,400,1,2,24462.1919,65
01/10/2019,400,2,1,NA,NA
01/10/2019,400,2,2,NA,NA
01/10/2019,400,3,1,59462.59348,146
01/10/2019,400,3,2,70361.11678,176
01/10/2019,411,1,1,209638.832,557
01/10/2019,411,1,2,208482.1279,545
01/10/2019,411,2,1,6660.712613,15
01/10/2019,411,2,2,9462.346619,22
01/10/2019,411,3,1,60916.71794,182
01/10/2019,411,3,2,98653.64643,279
01/10/2019,413,1,1,12404.77422,28
01/10/2019,413,1,2,8439.885917,20
01/10/2019,413,3,1,5427.705056,13
01/10/2019,413,3,2,NA,NA
01/10/2019,421,1,1,396908.8447,1004
01/10/2019,421,1,2,522353.2396,1286
01/10/2019,421,2,1,17990.20732,42
01/10/2019,421,2,2,22871.1685,58
01/10/2019,421,3,1,60929.71663,166
01/10/2019,421,3,2,161175.0664,400
01/10/2019,500,1,1,NA,NA
01/10/2019,500,1,2,NA,NA
01/10/2019,500,2,1,NA,NA
01/10/2019,500,3,1,NA,NA
01/10/2019,500,3,2,8590.896165,22
01/10/2019,510,1,1,NA,NA
01/10/2019,510,1,2,NA,NA
01/10/2019,510,2,2,NA,NA
01/10/2019,510,3,1,3594.419228,10
01/10/2019,510,3,2,NA,NA
01/10/2019,511,1,1,351536.9224,918
01/10/2019,511,1,2,340661.1464,871
01/10/2019,511,2,1,10226.69646,26
01/10/2019,511,2,2,19637.12755,47
01/10/2019,511,3,1,50897.16274,131
01/10/2019,511,3,2,117529.6477,307
01/10/2019,514,1,1,1338089.858,3536
01/10/2019,514,1,2,514319.5891,1345
01/10/2019,514,2,1,58715.37457,163
01/10/2019,514,2,2,32155.18462,81
01/10/2019,514,3,1,482518.6081,1324
01/10/2019,514,3,2,245060.8102,642
01/10/2019,520,1,1,NA,NA
01/10/2019,520,1,2,NA,NA
01/10/2019,520,3,1,NA,NA
01/10/2019,520,3,2,NA,NA
01/10/2019,521,1,1,4828.454095,12
01/10/2019,521,1,2,3967.261598,12
01/10/2019,521,2,1,NA,NA
01/10/2019,521,2,2,NA,NA
01/10/2019,521,3,1,NA,NA
01/10/2019,521,3,2,9849.190265,25
01/10/2019,524,1,1,NA,NA
01/10/2019,524,1,2,NA,NA
01/10/2019,524,2,1,NA,NA
01/10/2019,524,2,2,NA,NA
01/10/2019,524,3,1,NA,NA
01/10/2019,524,3,2,NA,NA
01/10/2019,611,1,1,1181791.237,2988
01/10/2019,611,1,2,1134402.155,2847
01/10/2019,611,2,1,82194.87125,224
01/10/2019,611,2,2,66001.67962,193
01/10/2019,611,3,1,452340.4859,1249
01/10/2019,611,3,2,629031.7396,1680
01/10/2019,613,1,1,286787.5794,775
01/10/2019,613,1,2,234794.0353,667
01/10/2019,613,2,1,30119.2019,78
01/10/2019,613,2,2,20646.96724,57
01/10/2019,613,3,1,182134.7109,512
01/10/2019,613,3,2,255101.136,696
01/10/2019,621,1,1,514487.5398,1411
01/10/2019,621,1,2,456336.7603,1234
01/10/2019,621,2,1,59313.20689,169
01/10/2019,621,2,2,32710.52431,97
01/10/2019,621,3,1,436955.232,1239
01/10/2019,621,3,2,736229.2691,2014
01/10/2019,622,1,1,147245.8101,405
01/10/2019,622,1,2,98201.92039,253
01/10/2019,622,2,1,27304.52778,75
01/10/2019,622,2,2,19890.02587,53
01/10/2019,622,3,1,244553.9165,697
01/10/2019,622,3,2,344994.6248,969
01/10/2019,623,1,1,77695.29171,204
01/10/2019,623,1,2,47898.09079,140
01/10/2019,623,2,1,13857.00075,32
01/10/2019,623,2,2,9678.273772,29
01/10/2019,623,3,1,303809.0471,838
01/10/2019,623,3,2,428464.7484,1148
01/11/2019,100,1,1,NA,NA
01/11/2019,100,1,2,NA,NA
01/11/2019,100,3,1,NA,NA
01/11/2019,100,3,2,NA,NA
01/11/2019,110,1,1,102249.6239,265
01/11/2019,110,1,2,79385.92836,211
01/11/2019,110,2,1,NA,NA
01/11/2019,110,2,2,NA,NA
01/11/2019,110,3,1,19869.59425,57
01/11/2019,110,3,2,15849.15976,46
01/11/2019,111,1,1,NA,NA
01/11/2019,111,1,2,NA,NA
01/11/2019,111,3,1,NA,NA
01/11/2019,111,3,2,NA,NA
01/11/2019,114,1,1,9572.432893,28
01/11/2019,114,1,2,3157.66552,11
01/11/2019,114,3,1,NA,NA
01/11/2019,114,3,2,NA,NA
01/11/2019,120,1,1,474362.2861,1131
01/11/2019,120,1,2,447048.6288,1064
01/11/2019,120,2,1,18031.98233,44
01/11/2019,120,2,2,20912.35846,50
01/11/2019,120,3,1,72753.75107,195
01/11/2019,120,3,2,116473.2375,295
01/11/2019,200,1,1,NA,NA
01/11/2019,200,1,2,NA,NA
01/11/2019,200,3,1,NA,NA
01/11/2019,211,1,1,137971.858,356
01/11/2019,211,1,2,217434.0712,552
01/11/2019,211,2,1,NA,NA
01/11/2019,211,2,2,NA,NA
01/11/2019,211,3,1,44849.06237,113
01/11/2019,211,3,2,69324.52744,191
01/11/2019,221,1,1,39605.51284,103
01/11/2019,221,1,2,61248.91802,166
01/11/2019,221,2,1,NA,NA
01/11/2019,221,2,2,NA,NA
01/11/2019,221,3,1,11624.79277,32
01/11/2019,221,3,2,12709.58241,38
01/11/2019,310,1,1,1267701.108,3107
01/11/2019,310,1,2,1579679.399,3836
01/11/2019,310,2,1,38745.57788,97
01/11/2019,310,2,2,41856.18551,111
01/11/2019,310,3,1,275742.7659,721
01/11/2019,310,3,2,470248.7862,1208
01/11/2019,400,1,1,34342.77663,89
01/11/2019,400,1,2,26298.13542,71
01/11/2019,400,2,1,NA,NA
01/11/2019,400,3,1,55801.24832,138
01/11/2019,400,3,2,68417.33575,168
01/11/2019,411,1,1,214980.579,543
01/11/2019,411,1,2,223336.6858,567
01/11/2019,411,2,1,5043.811974,16
01/11/2019,411,2,2,5842.585762,16
01/11/2019,411,3,1,62294.3735,189
01/11/2019,411,3,2,99785.90248,273
01/11/2019,413,1,1,13568.8411,29
01/11/2019,413,1,2,7843.451621,16
01/11/2019,413,2,1,NA,NA
01/11/2019,413,3,1,5382.574813,14
01/11/2019,413,3,2,NA,NA
01/11/2019,421,1,1,402492.9907,994
01/11/2019,421,1,2,522207.8726,1253
01/11/2019,421,2,1,18520.88375,44
01/11/2019,421,2,2,18165.75153,48
01/11/2019,421,3,1,59249.03386,154
01/11/2019,421,3,2,160323.2281,396
01/11/2019,500,1,1,NA,NA
01/11/2019,500,1,2,NA,NA
01/11/2019,500,3,1,NA,NA
01/11/2019,500,3,2,9442.958722,24
01/11/2019,510,1,1,3827.477019,10
01/11/2019,510,1,2,NA,NA
01/11/2019,510,2,1,NA,NA
01/11/2019,510,3,1,NA,NA
01/11/2019,510,3,2,2832.702423,11
01/11/2019,511,1,1,360355.7397,920
01/11/2019,511,1,2,341268.2889,879
01/11/2019,511,2,1,9450.53559,25
01/11/2019,511,2,2,14169.69333,36
01/11/2019,511,3,1,50995.99093,139
01/11/2019,511,3,2,109644.2639,280
01/11/2019,514,1,1,1344706.61,3568
01/11/2019,514,1,2,511526.9539,1349
01/11/2019,514,2,1,54754.59445,145
01/11/2019,514,2,2,33199.68353,95
01/11/2019,514,3,1,479620.4342,1320
01/11/2019,514,3,2,237844.2407,600
01/11/2019,520,1,1,NA,NA
01/11/2019,520,1,2,NA,NA
01/11/2019,520,3,1,NA,NA
01/11/2019,520,3,2,NA,NA
01/11/2019,521,1,1,5372.459316,17
01/11/2019,521,1,2,NA,NA
01/11/2019,521,2,1,NA,NA
01/11/2019,521,2,2,NA,NA
01/11/2019,521,3,1,3490.814562,12
01/11/2019,521,3,2,8599.617217,23
01/11/2019,524,1,1,NA,NA
01/11/2019,524,1,2,NA,NA
01/11/2019,524,2,1,NA,NA
01/11/2019,524,2,2,NA,NA
01/11/2019,524,3,1,NA,NA
01/11/2019,524,3,2,5271.183908,13
01/11/2019,611,1,1,1175678.515,2953
01/11/2019,611,1,2,1115428.113,2804
01/11/2019,611,2,1,66793.41556,199
01/11/2019,611,2,2,66273.59224,192
01/11/2019,611,3,1,452765.1868,1243
01/11/2019,611,3,2,642180.0174,1692
01/11/2019,613,1,1,272401.2703,750
01/11/2019,613,1,2,233939.2597,645
01/11/2019,613,2,1,29211.17626,84
01/11/2019,613,2,2,22187.11489,69
01/11/2019,613,3,1,185118.8307,544
01/11/2019,613,3,2,253824.6792,717
01/11/2019,621,1,1,519361.3397,1440
01/11/2019,621,1,2,455401.5323,1227
01/11/2019,621,2,1,51596.78363,151
